ETA,F,G
4.06,0.99998,-0.0
4.08,0.99998,-0.0
4.1,0.99998,-0.0
4.12,0.99998,-0.0
4.14,0.99998,-0.0
4.16,0.99998,-0.0
4.18,0.99998,-0.0
4.2,0.99998,-0.0
4.22,0.99998,-0.0
4.24,0.99998,-0.0
4.26,0.99998,-0.0
4.28,0.99999,-0.0
4.3,0.99999,-0.0
4.32,0.99999,-0.0
4.34,0.99999,-0.0
4.36,0.99999,-0.0
4.38001,0.99999,-0.0
4.40001,0.99999,-0.0
4.42001,0.99999,-0.0
4.44001,0.99999,-0.0
4.46001,0.99999,-0.0
4.48001,0.99999,-0.0
4.50001,0.99999,-0.0
4.52001,1.0,-0.0
4.54001,1.0,-0.0
4.56001,1.0,-0.0
4.58001,1.0,-0.0
4.60001,1.0,-0.0
4.62001,1.0,-0.0
4.64001,1.00001,-0.0
4.66001,1.00001,-0.0
4.68001,1.00001,-0.0
4.70001,1.00001,-0.0
4.72001,1.0,-0.0
4.74001,1.0,-0.0
4.76001,1.0,-0.0
4.78001,1.0,-0.0
4.80001,1.0,-0.0
4.82002,1.0,-0.0
4.84002,1.0,-0.0
4.86002,1.0,-0.0
4.88002,1.0,-0.0
4.90002,1.0,-0.0
4.92002,1.0,-0.0
4.94002,1.0,-0.0
4.96002,1.0,-0.0
4.98002,1.0,-0.0
5.00002,1.0,0.0
