    ETA       F       G
    4.48001    1.00000   -0.00000
    4.50001    1.00000   -0.00000
    4.52001    1.00000   -0.00000
    4.54001    1.00000   -0.00000
    4.56001    1.00000   -0.00000
    4.58001    1.00000   -0.00000
    4.60001    1.00000   -0.00000
    4.62001    1.00000   -0.00000
    4.64001    1.00000   -0.00000
    4.66001    1.00000   -0.00000
    4.68001    1.00000   -0.00000
    4.70001    1.00000   -0.00000
    4.72001    1.00000   -0.00000
    4.74001    1.00000   -0.00000
    4.76001    1.00000   -0.00000
    4.78001    1.00000   -0.00000
    4.80001    1.00000   -0.00000
    4.82002    1.00000   -0.00000
    4.84002    1.00000   -0.00000
    4.86002    1.00000   -0.00000
    4.88002    1.00000   -0.00000
    4.90002    1.00000   -0.00000
    4.92002    1.00000   -0.00000
    4.94002    1.00000   -0.00000
    4.96002    1.00000   -0.00000
    4.98002    1.00000   -0.00000
    5.00002    1.00000    0.00000
