    ETA       F       G
    3.74000    1.00000   -0.00000
    3.76000    1.00000   -0.00000
    3.78000    1.00000   -0.00000
    3.80000    1.00000   -0.00000
    3.82000    1.00000   -0.00000
    3.84000    1.00000   -0.00000
    3.86000    1.00000   -0.00000
    3.88000    1.00000   -0.00000
    3.90000    1.00000   -0.00000
    3.92000    1.00000   -0.00000
    3.94000    1.00000   -0.00000
    3.96000    1.00000   -0.00000
    3.98000    1.00000   -0.00000
    4.00000    1.00000   -0.00000
    4.02000    1.00000   -0.00000
    4.04000    0.99999   -0.00000
    4.06000    0.99999   -0.00000
    4.08000    0.99999   -0.00000
    4.10000    0.99999   -0.00000
    4.12000    0.99999   -0.00000
    4.14000    0.99999   -0.00000
    4.16000    0.99999   -0.00000
    4.18000    0.99999   -0.00000
    4.20000    0.99999   -0.00000
    4.22000    0.99999   -0.00000
    4.24000    0.99999   -0.00000
    4.26000    0.99999   -0.00000
    4.28000    0.99999   -0.00000
    4.30000    0.99999   -0.00000
    4.32000    0.99999   -0.00000
    4.34000    0.99999   -0.00000
    4.36000    0.99999   -0.00000
    4.38001    0.99999   -0.00000
    4.40001    0.99999   -0.00000
    4.42001    0.99999   -0.00000
    4.44001    0.99999   -0.00000
    4.46001    0.99998   -0.00000
    4.48001    0.99998   -0.00000
    4.50001    0.99998   -0.00000
    4.52001    0.99998   -0.00000
    4.54001    0.99998   -0.00000
    4.56001    0.99998   -0.00000
    4.58001    0.99998   -0.00000
    4.60001    0.99998   -0.00000
    4.62001    0.99999   -0.00000
    4.64001    0.99999   -0.00000
    4.66001    0.99999   -0.00000
    4.68001    0.99999   -0.00000
    4.70001    0.99999   -0.00000
    4.72001    0.99999   -0.00000
    4.74001    0.99999   -0.00000
    4.76001    0.99999   -0.00000
    4.78001    0.99999   -0.00000
    4.80001    1.00000   -0.00000
    4.82002    1.00000   -0.00000
    4.84002    1.00000    0.00000
    4.86002    1.00000    0.00000
    4.88002    1.00000    0.00000
    4.90002    1.00000    0.00000
    4.92002    1.00000    0.00000
    4.94002    1.00000   -0.00000
    4.96002    1.00000   -0.00000
    4.98002    1.00000   -0.00000
    5.00002    1.00000    0.00000
